date,AUDUSD,EURUSD,GBPUSD,JPYUSD,NZDUSD,USDCAD,USDCHF,USDNOK,USDSEK
2024-08-19T00:00:00.000000000,0.6672983765602112,1.1024993658065796,1.294716238975525,0.006758766248822212,0.6057485342025757,1.3678300380706787,0.867579996585846,10.680899620056152,10.435099601745605
2024-08-20T00:00:00.000000000,0.6735321879386902,1.1086474657058716,1.2990386486053467,0.0068166786804795265,0.6117704510688782,1.3630000352859497,0.8623700141906738,10.529939651489258,10.304699897766113
2024-08-21T00:00:00.000000000,0.6747274398803711,1.112792730331421,1.3035430908203125,0.006880086846649647,0.6157407760620117,1.3617299795150757,0.8535599708557129,10.491640090942383,10.100000381469727
2024-08-22T00:00:00.000000000,0.6749701499938965,1.115536093711853,1.309346079826355,0.006890944205224514,0.6162492632865906,1.3583300113677979,0.8511000275611877,10.500499725341797,10.173870086669922
2024-08-23T00:00:00.000000000,0.6708199381828308,1.111716389656067,1.3097747564315796,0.006839851848781109,0.6143600344657898,1.3603399991989136,0.8517000079154968,10.580479621887207,10.23250961303711
2024-08-26T00:00:00.000000000,0.6787806153297424,1.1187934875488281,1.3212658166885376,0.0069444444961845875,0.6224092245101929,1.3508000373840332,0.847320020198822,10.465299606323242,10.199299812316895
2024-08-27T00:00:00.000000000,0.6772910952568054,1.1164700984954834,1.3191741704940796,0.006919648498296738,0.6205514073371887,1.3482099771499634,0.847100019454956,10.536479949951172,10.211870193481445
2024-08-28T00:00:00.000000000,0.6787898540496826,1.117793083190918,1.3257501125335693,0.006945650093257427,0.6244106888771057,1.3447699546813965,0.8417199850082397,10.460419654846191,10.150639533996582
2024-08-29T00:00:00.000000000,0.6783100962638855,1.1124955415725708,1.3193656206130981,0.006923625711351633,0.6247500777244568,1.3476999998092651,0.8418200016021729,10.503600120544434,10.194620132446289
2024-08-30T00:00:00.000000000,0.67958003282547,1.1080454587936401,1.3166210651397705,0.006901787593960762,0.6263309121131897,1.3489099740982056,0.8469399809837341,10.5001802444458,10.219630241394043
2024-09-02T00:00:00.000000000,0.6768001914024353,1.1044842004776,1.3128528594970703,0.006831487640738487,0.625,1.3488999605178833,0.8504999876022339,10.605629920959473,10.2704496383667
2024-09-03T00:00:00.000000000,0.6787299513816833,1.1067456007003784,1.314198613166809,0.0068156104534864426,0.6230490803718567,1.3497300148010254,0.8513699769973755,10.590559959411621,10.248250007629395
2024-09-04T00:00:00.000000000,0.6714000701904297,1.1048868894577026,1.3114066123962402,0.006879803258925676,0.618739128112793,1.3543399572372437,0.8499299883842468,10.676190376281738,10.2958402633667
2024-09-05T00:00:00.000000000,0.6716187596321106,1.1080454587936401,1.3144749402999878,0.006977198179811239,0.6186702251434326,1.3508100509643555,0.8460400104522705,10.632360458374023,10.213359832763672
2024-09-06T00:00:00.000000000,0.6740502119064331,1.1111111640930176,1.317748785018921,0.0069738407619297504,0.6224402189254761,1.3500100374221802,0.8438100218772888,10.627809524536133,10.249420166015625
2024-09-09T00:00:00.000000000,0.6670802235603333,1.1087212562561035,1.3133355379104614,0.007018233649432659,0.6171315908432007,1.3562099933624268,0.843940019607544,10.70779037475586,10.29817008972168
